threshold	mode	depth	label	n_samples	n_subjects	high_cal_samples	lower_cal_samples	n_high_label	n_lower_label	n_high_other	n_lower_other	or_value	ci_low	ci_high	p_value	q_value	mode_key	label_col
100	AGP transfer	4	Segatella sp.__Faecalibacterium prausnitzii__Bacteroides dorei__Agathobacter faecis	191	48	136	55	5	0	131	55	Inf	0.371672983126859	Inf	0.323794056825254	0.712346925015558	agp_transfer	depth4_frozen_agp_absorb
100	AGP transfer	4	[Eubacterium] coprostanoligenes group fam.	191	48	136	55	5	0	131	55	Inf	0.371672983126859	Inf	0.323794056825254	0.712346925015558	agp_transfer	depth4_frozen_agp_absorb
100	AGP transfer	4	Bacteroides fragilis__Bacteroides dorei	191	48	136	55	9	2	127	53	1.87254559920677	0.369662156733809	18.3830099020215	0.516342303508394	0.82675458433028	agp_transfer	depth4_frozen_agp_absorb
100	AGP transfer	4	Bifidobacterium breve__Bacteroides dorei	191	48	136	55	8	5	128	50	0.626663561987896	0.171041034361085	2.55579859081998	0.526116553664724	0.82675458433028	agp_transfer	depth4_frozen_agp_absorb
100	AGP transfer	4	Faecalibacterium prausnitzii__Bacteroides dorei__Bacteroides ovatus	191	48	136	55	5	1	131	54	2.05447973823288	0.222362111531098	99.2208958486786	0.67497583430056	0.888251623977184	agp_transfer	depth4_frozen_agp_absorb
100	AGP transfer	4	Blautia sp.	191	48	136	55	8	2	128	53	1.65232336405676	0.315131468194343	16.4815506771641	0.726751328708605	0.888251623977184	agp_transfer	depth4_frozen_agp_absorb
100	AGP transfer	4	Bifidobacterium breve__Faecalibacterium prausnitzii	191	48	136	55	5	2	131	53	1.01139370546454	0.159474316572381	10.9344599880344	1	1	agp_transfer	depth4_frozen_agp_absorb
100	AGP transfer	4	Segatella sp.__Bacteroides dorei__Faecalibacterium prausnitzii__Agathobacter faecis	191	48	136	55	4	2	132	53	0.803962812327207	0.111375280262219	9.13483773477668	1	1	agp_transfer	depth4_frozen_agp_absorb
150	AGP transfer	4	Lachnospiraceae fam.__Faecalibacterium prausnitzii__Bacteroides dorei	191	48	125	66	3	5	122	61	0.30206238164002	0.0454161746838509	1.61071716007019	0.127379297763723	0.675993866554815	agp_transfer	depth4_frozen_agp_absorb
150	AGP transfer	4	[Eubacterium] coprostanoligenes group fam.	191	48	125	66	5	0	120	66	Inf	0.487778782086258	Inf	0.165998683341076	0.675993866554815	agp_transfer	depth4_frozen_agp_absorb
150	AGP transfer	4	UCG-002 sp.__Bacteroides dorei	191	48	125	66	2	4	123	62	0.254001463253918	0.022400306883205	1.82744426280626	0.184361963605859	0.675993866554815	agp_transfer	depth4_frozen_agp_absorb
150	AGP transfer	4	Segatella sp.__Bacteroides dorei__Faecalibacterium prausnitzii__Agathobacter faecis	191	48	125	66	3	3	122	63	0.518292980242434	0.0674174609863649	3.98251743638312	0.417784561923126	0.845447528993436	agp_transfer	depth4_frozen_agp_absorb
150	AGP transfer	4	Bacteroides ovatus__Bacteroides dorei__Faecalibacterium prausnitzii__Agathobacter faecis	191	48	125	66	6	1	119	65	3.26128990331709	0.382926466461677	152.928878899782	0.425037162197245	0.845447528993436	agp_transfer	depth4_frozen_agp_absorb
150	AGP transfer	4	Blautia sp.	191	48	125	66	8	2	117	64	2.18023003806187	0.417603348365101	21.679420488345	0.498330253196194	0.845447528993436	agp_transfer	depth4_frozen_agp_absorb
150	AGP transfer	4	Segatella sp.__Faecalibacterium prausnitzii__Bacteroides dorei__Agathobacter faecis	191	48	125	66	4	1	121	65	2.14132374107207	0.206295050606112	107.371981311002	0.660807786820221	0.845447528993436	agp_transfer	depth4_frozen_agp_absorb
150	AGP transfer	4	Faecalibacterium prausnitzii__Bacteroides dorei__Bacteroides ovatus	191	48	125	66	5	1	120	65	2.69672825566916	0.292803153134454	129.962884691525	0.666278628968282	0.845447528993436	agp_transfer	depth4_frozen_agp_absorb
150	AGP transfer	4	Bifidobacterium breve__Faecalibacterium prausnitzii	191	48	125	66	4	3	121	63	0.695576380977145	0.113837110348086	4.89539237193646	0.694419458093119	0.845447528993436	agp_transfer	depth4_frozen_agp_absorb
150	AGP transfer	4	Bifidobacterium breve__Bacteroides dorei	191	48	125	66	8	5	117	61	0.83500924007108	0.22925407111268	3.38897593934167	0.768588662721305	0.845447528993436	agp_transfer	depth4_frozen_agp_absorb
150	AGP transfer	4	Bacteroides fragilis__Bacteroides dorei	191	48	125	66	7	4	118	62	0.919901889792078	0.223634775981966	4.45362736843248	1	1	agp_transfer	depth4_frozen_agp_absorb
200	AGP transfer	4	Segatella sp.__Bacteroides dorei__Faecalibacterium prausnitzii__Agathobacter faecis	191	48	107	84	0	6	107	78	0	0	0.642889982492762	0.00652547538200845	0.071780229202093	agp_transfer	depth4_frozen_agp_absorb
200	AGP transfer	4	Lachnospiraceae fam.__Faecalibacterium prausnitzii__Bacteroides dorei	191	48	107	84	1	7	106	77	0.104818311305338	0.00228646978069885	0.842665948082996	0.0225591497375453	0.124075323556499	agp_transfer	depth4_frozen_agp_absorb
200	AGP transfer	4	[Eubacterium] coprostanoligenes group fam.	191	48	107	84	5	0	102	84	Inf	0.730733924119706	Inf	0.06826933286951	0.250320887188203	agp_transfer	depth4_frozen_agp_absorb
200	AGP transfer	4	Bacteroides ovatus__Bacteroides dorei__Faecalibacterium prausnitzii__Agathobacter faecis	191	48	107	84	6	1	101	83	4.89805033589406	0.576669468209525	229.238295407512	0.137223432018496	0.377364438050865	agp_transfer	depth4_frozen_agp_absorb
200	AGP transfer	4	Faecalibacterium prausnitzii__Bacteroides dorei__Bacteroides ovatus	191	48	107	84	5	1	102	83	4.04402656302102	0.440206740241988	194.534643053966	0.231925000695255	0.510235001529562	agp_transfer	depth4_frozen_agp_absorb
200	AGP transfer	4	Segatella sp.__Faecalibacterium prausnitzii__Bacteroides dorei__Agathobacter faecis	191	48	107	84	4	1	103	83	3.20628076036218	0.309617204867785	160.493997505007	0.386745985680104	0.640492686312979	agp_transfer	depth4_frozen_agp_absorb
200	AGP transfer	4	UCG-002 sp.__Bacteroides dorei	191	48	107	84	2	4	105	80	0.382863589075143	0.0338401093087473	2.74703213163889	0.407586254926441	0.640492686312979	agp_transfer	depth4_frozen_agp_absorb
200	AGP transfer	4	Blautia sp.	191	48	107	84	7	3	100	81	1.88405609822706	0.413891107470624	11.6459967117726	0.516922245159297	0.659754156711391	agp_transfer	depth4_frozen_agp_absorb
200	AGP transfer	4	Bacteroides fragilis__Bacteroides dorei	191	48	107	84	5	6	102	78	0.638791070919451	0.148403079783501	2.61441816514239	0.539798855491138	0.659754156711391	agp_transfer	depth4_frozen_agp_absorb
200	AGP transfer	4	Bifidobacterium breve__Bacteroides dorei	191	48	107	84	7	6	100	78	0.910452170952642	0.250679815042562	3.42132851303352	1	1	agp_transfer	depth4_frozen_agp_absorb
200	AGP transfer	4	Bifidobacterium breve__Faecalibacterium prausnitzii	191	48	107	84	4	3	103	81	1.04829349659637	0.172042962461949	7.35940484879225	1	1	agp_transfer	depth4_frozen_agp_absorb
250	AGP transfer	4	Segatella sp.__Bacteroides dorei__Faecalibacterium prausnitzii__Agathobacter faecis	191	48	97	94	0	6	97	88	0	0	0.798556345293216	0.0130710767736038	0.143781844509642	agp_transfer	depth4_frozen_agp_absorb
250	AGP transfer	4	Lachnospiraceae fam.__Faecalibacterium prausnitzii__Bacteroides dorei	191	48	97	94	1	7	96	87	0.130581869506688	0.00284837706119724	1.04917595407351	0.0329786551205513	0.181382603163032	agp_transfer	depth4_frozen_agp_absorb
250	AGP transfer	4	[Eubacterium] coprostanoligenes group fam.	191	48	97	94	5	0	92	94	Inf	0.905916199327367	Inf	0.0593893109737695	0.217760806903822	agp_transfer	depth4_frozen_agp_absorb
250	AGP transfer	4	Bacteroides fragilis__Bacteroides dorei	191	48	97	94	3	8	94	86	0.34490564722697	0.0571163534837088	1.49568424762241	0.129417218542091	0.35589735099075	agp_transfer	depth4_frozen_agp_absorb
250	AGP transfer	4	Faecalibacterium prausnitzii__Bacteroides dorei__Bacteroides ovatus	191	48	97	94	5	1	92	93	5.01820380064295	0.546443641075823	241.294473288142	0.211662065729788	0.465656544605534	agp_transfer	depth4_frozen_agp_absorb
250	AGP transfer	4	UCG-002 sp.__Bacteroides dorei	191	48	97	94	2	4	95	90	0.47548493250977	0.0420459748972258	3.41030257493166	0.439598146096452	0.805929934510163	agp_transfer	depth4_frozen_agp_absorb
250	AGP transfer	4	Bifidobacterium breve__Faecalibacterium prausnitzii	191	48	97	94	3	4	94	90	0.719329085381964	0.102533462863406	4.38033550572607	0.717883687086028	0.953768593298844	agp_transfer	depth4_frozen_agp_absorb
250	AGP transfer	4	Blautia sp.	191	48	97	94	6	4	91	90	1.4804840513671	0.338105935841388	7.37798952105845	0.747543099883469	0.953768593298844	agp_transfer	depth4_frozen_agp_absorb
250	AGP transfer	4	Bifidobacterium breve__Bacteroides dorei	191	48	97	94	6	7	91	87	0.820322258059639	0.218410853717632	2.97702252626947	0.780356121789963	0.953768593298844	agp_transfer	depth4_frozen_agp_absorb
250	AGP transfer	4	Bacteroides ovatus__Bacteroides dorei__Faecalibacterium prausnitzii__Agathobacter faecis	191	48	97	94	4	3	93	91	1.30285238835989	0.213947690337782	9.14003329407298	1	1	agp_transfer	depth4_frozen_agp_absorb
250	AGP transfer	4	Segatella sp.__Faecalibacterium prausnitzii__Bacteroides dorei__Agathobacter faecis	191	48	97	94	3	2	94	92	1.46516880922612	0.163905258020164	17.9128739287689	1	1	agp_transfer	depth4_frozen_agp_absorb
