depth	total_samples_in_comparison	mapped_samples	mapped_cases	mapped_controls	DCST	Condition	n_DCST	n_cases	prev_DCST	prev_pop	OR	CI_low	CI_high	p_value	q_value	cohort	cohort_slug	comparison	comparison_display	n_controls	bayes_or	bayes_cri_lo	bayes_cri_hi	bayes_pr_gt1
4	396	134	123	11	Veillonella__Streptococcus__Rothia__Actinomyces	Crohn_vs_Healthy	1	1	1.0	0.917910447761194	inf			1.0	1.0	Gevers 2014	gevers_2014	Crohn_vs_Healthy	Crohn vs healthy	0	0.46581726164940773	0.014459900910191247	224.97879782709188	0.3637
1	126	126	81	45	Faecalibacterium	Crohn_vs_Healthy	16	8	0.5	0.642857142857143	0.506849315068493	0.176161592331177	1.45829874029775	0.264709300352194	1.0	HMP2 / IBDMDB	hmp2	Crohn_vs_Healthy	Crohn vs healthy	8	0.5079773796898394	0.17477405146493644	1.4412547924685488	0.10105
1	126	126	81	45	Corynebacterium	Crohn_vs_Healthy	1	0	0.0	0.642857142857143	0.0			0.357142857142857	1.0	HMP2 / IBDMDB	hmp2	Crohn_vs_Healthy	Crohn vs healthy	1	0.103747657254836	0.00023068532414085414	3.0204934411969218	0.09965
1	126	126	81	45	Unassigned	Crohn_vs_Healthy	1	0	0.0	0.642857142857143	0.0			0.357142857142857	1.0	HMP2 / IBDMDB	hmp2	Crohn_vs_Healthy	Crohn vs healthy	1	0.10857628117277596	0.00019685844999850396	3.14596811828811	0.10145
1	126	126	81	45	Lachnospiraceae	Crohn_vs_Healthy	9	7	0.777777777777778	0.642857142857143	2.03378378378378	0.404171720156079	10.2339581739776	0.488492051543966	1.0	HMP2 / IBDMDB	hmp2	Crohn_vs_Healthy	Crohn vs healthy	2	1.9247126303071607	0.46298416989191166	11.710808334283893	0.8043
1	126	126	81	45	Pasteurellaceae	Crohn_vs_Healthy	3	3	1.0	0.642857142857143	inf			0.552073732718894	1.0	HMP2 / IBDMDB	hmp2	Crohn_vs_Healthy	Crohn vs healthy	0	8.081280579066	0.4833669302276519	3862.4289122093023	0.9156
1	126	126	81	45	Akkermansia	Crohn_vs_Healthy	3	2	0.666666666666667	0.642857142857143	1.11392405063291	0.0981989026357782	12.6358519013261	1.0	1.0	HMP2 / IBDMDB	hmp2	Crohn_vs_Healthy	Crohn vs healthy	1	1.0355511508121806	0.1177418572684194	14.204698340995588	0.51395
1	126	126	81	45	Bacteroides	Crohn_vs_Healthy	84	54	0.642857142857143	0.642857142857143	1.0	0.461610219381616	2.1663298558243	1.0	1.0	HMP2 / IBDMDB	hmp2	Crohn_vs_Healthy	Crohn vs healthy	30	1.0006139635890934	0.4566184915586298	2.1974418562706113	0.50065
1	126	126	81	45	Escherichia-Shigella	Crohn_vs_Healthy	7	5	0.714285714285714	0.642857142857143	1.41447368421053	0.263103527496214	7.60436708076023	1.0	1.0	HMP2 / IBDMDB	hmp2	Crohn_vs_Healthy	Crohn vs healthy	2	1.3423269116846543	0.29760938961137107	8.622405657109228	0.6454
1	126	126	81	45	Staphylococcus	Crohn_vs_Healthy	1	1	1.0	0.642857142857143	inf			1.0	1.0	HMP2 / IBDMDB	hmp2	Crohn_vs_Healthy	Crohn vs healthy	0	2.9068454678292737	0.09336656719289438	1441.3972401636806	0.7183
1	126	126	81	45	uncultured_11	Crohn_vs_Healthy	1	1	1.0	0.642857142857143	inf			1.0	1.0	HMP2 / IBDMDB	hmp2	Crohn_vs_Healthy	Crohn vs healthy	0	2.8288928401564	0.09475562497935551	1528.480590416386	0.71195
1	166	166	121	45	Corynebacterium	IBD_vs_Healthy	1	0	0.0	0.728915662650602	0.0			0.271084337349398	1.0	HMP2 / IBDMDB	hmp2	IBD_vs_Healthy	IBD vs healthy	1	0.06960389923917812	0.00012762847305894298	2.1168524062492518	0.06435
1	166	166	121	45	Unassigned	IBD_vs_Healthy	1	0	0.0	0.728915662650602	0.0			0.271084337349398	1.0	HMP2 / IBDMDB	hmp2	IBD_vs_Healthy	IBD vs healthy	1	0.07273091041817012	0.00012799561966788208	2.2474569231578587	0.06515
1	166	166	121	45	Faecalibacterium	IBD_vs_Healthy	24	16	0.666666666666667	0.728915662650602	0.704761904761905	0.278693734877927	1.78220490898795	0.463564129996893	1.0	HMP2 / IBDMDB	hmp2	IBD_vs_Healthy	IBD vs healthy	8	0.6961142587173857	0.2854532797342045	1.8374415074468013	0.22555
1	166	166	121	45	Lachnospiraceae	IBD_vs_Healthy	12	10	0.833333333333333	0.728915662650602	1.93693693693694	0.407633099143013	9.2036802348928	0.516137419458119	1.0	HMP2 / IBDMDB	hmp2	IBD_vs_Healthy	IBD vs healthy	2	1.812067736381695	0.48219666018349844	10.425121194951215	0.79415
1	166	166	121	45	Pasteurellaceae	IBD_vs_Healthy	3	3	1.0	0.728915662650602	inf			0.563620334998531	1.0	HMP2 / IBDMDB	hmp2	IBD_vs_Healthy	IBD vs healthy	0	5.301294450965839	0.32781708954879263	2553.678242431562	0.8496
1	166	166	121	45	Bacteroides	IBD_vs_Healthy	108	78	0.722222222222222	0.728915662650602	0.906976744186046	0.440143901273318	1.86894970511815	0.855998788111029	1.0	HMP2 / IBDMDB	hmp2	IBD_vs_Healthy	IBD vs healthy	30	0.9069314839471376	0.4371930579123459	1.8606625043954346	0.3957
1	166	166	121	45	Akkermansia	IBD_vs_Healthy	3	2	0.666666666666667	0.728915662650602	0.739495798319328	0.0654107668543503	8.36030613965459	1.0	1.0	HMP2 / IBDMDB	hmp2	IBD_vs_Healthy	IBD vs healthy	1	0.6822049039938034	0.07630075408204443	9.590153332050553	0.37105
1	166	166	121	45	Escherichia-Shigella	IBD_vs_Healthy	9	7	0.777777777777778	0.728915662650602	1.32017543859649	0.263842652146182	6.60569159116776	1.0	1.0	HMP2 / IBDMDB	hmp2	IBD_vs_Healthy	IBD vs healthy	2	1.2392722583866935	0.2994778202754424	7.301304307806554	0.6074
1	166	166	121	45	Prevotella_9	IBD_vs_Healthy	2	2	1.0	0.728915662650602	inf			1.0	1.0	HMP2 / IBDMDB	hmp2	IBD_vs_Healthy	IBD vs healthy	0	3.6440139352232492	0.18617640522969128	1892.0167793427677	0.7744
1	166	166	121	45	Pseudomonas	IBD_vs_Healthy	1	1	1.0	0.728915662650602	inf			1.0	1.0	HMP2 / IBDMDB	hmp2	IBD_vs_Healthy	IBD vs healthy	0	1.8936401566392589	0.0632705089691551	930.989963725723	0.62725
1	166	166	121	45	Staphylococcus	IBD_vs_Healthy	1	1	1.0	0.728915662650602	inf			1.0	1.0	HMP2 / IBDMDB	hmp2	IBD_vs_Healthy	IBD vs healthy	0	1.8750054027756466	0.058678960685140204	924.1195812822136	0.63245
1	166	166	121	45	uncultured_11	IBD_vs_Healthy	1	1	1.0	0.728915662650602	inf			1.0	1.0	HMP2 / IBDMDB	hmp2	IBD_vs_Healthy	IBD vs healthy	0	1.930062895386084	0.0627893461190154	768.5884413889672	0.6342
1	85	85	40	45	Prevotella_9	UC_vs_Healthy	2	2	1.0	0.470588235294118	inf			0.218487394957983	1.0	HMP2 / IBDMDB	hmp2	UC_vs_Healthy	UC vs healthy	0	11.258893141840616	0.5700876170850022	5558.521116400817	0.93885
1	85	85	40	45	Pseudomonas	UC_vs_Healthy	1	1	1.0	0.470588235294118	inf			0.470588235294118	1.0	HMP2 / IBDMDB	hmp2	UC_vs_Healthy	UC vs healthy	0	5.907947952189663	0.18445753050432404	3442.7335809875635	0.8363
1	85	85	40	45	Bacteroides	UC_vs_Healthy	54	24	0.444444444444444	0.470588235294118	0.75	0.309343099320084	1.81836931625867	0.65224975725739	1.0	HMP2 / IBDMDB	hmp2	UC_vs_Healthy	UC vs healthy	30	0.7512048123116699	0.3073878285345579	1.8096863632615643	0.2636
1	85	85	40	45	Lachnospiraceae	UC_vs_Healthy	5	3	0.6	0.470588235294118	1.74324324324324	0.276189086630854	11.0029583072372	0.662570484163888	1.0	HMP2 / IBDMDB	hmp2	UC_vs_Healthy	UC vs healthy	2	1.7054398319779147	0.2903191875932366	11.541713026023523	0.7227
1	85	85	40	45	Akkermansia	UC_vs_Healthy	1	0	0.0	0.470588235294118	0.0			1.0	1.0	HMP2 / IBDMDB	hmp2	UC_vs_Healthy	UC vs healthy	1	0.2225780502124204	0.0004653457654094575	6.795295794420959	0.20365
1	85	85	40	45	Corynebacterium	UC_vs_Healthy	1	0	0.0	0.470588235294118	0.0			1.0	1.0	HMP2 / IBDMDB	hmp2	UC_vs_Healthy	UC vs healthy	1	0.20948816425177236	0.00044975384041414176	6.499020343913257	0.1957
1	85	85	40	45	Escherichia-Shigella	UC_vs_Healthy	4	2	0.5	0.470588235294118	1.13157894736842	0.151923429012505	8.42839661038736	1.0	1.0	HMP2 / IBDMDB	hmp2	UC_vs_Healthy	UC vs healthy	2	1.1436591492473247	0.14987500004391477	8.36064566988504	0.55685
1	85	85	40	45	Faecalibacterium	UC_vs_Healthy	16	8	0.5	0.470588235294118	1.15625	0.389433204067729	3.43297399537479	1.0	1.0	HMP2 / IBDMDB	hmp2	UC_vs_Healthy	UC vs healthy	8	1.1527158313420072	0.3805455587042146	3.4089455940413607	0.5982
1	85	85	40	45	Unassigned	UC_vs_Healthy	1	0	0.0	0.470588235294118	0.0			1.0	1.0	HMP2 / IBDMDB	hmp2	UC_vs_Healthy	UC vs healthy	1	0.21576996427498601	0.00044579924975541983	6.394682427225146	0.20475
2	126	124	81	43	Bacteroides__Faecalibacterium	Crohn_vs_Healthy	42	20	0.476190476190476	0.653225806451613	0.312965722801788	0.143079514970774	0.684567204947913	0.0049272153666978	0.118253168800749	HMP2 / IBDMDB	hmp2	Crohn_vs_Healthy	Crohn vs healthy	22	0.31388622656470394	0.14140329151701397	0.6810767719904284	0.0016
2	126	124	81	43	Bacteroides__Sutterella	Crohn_vs_Healthy	5	5	1.0	0.653225806451613	inf			0.16247124184184	1.0	HMP2 / IBDMDB	hmp2	Crohn_vs_Healthy	Crohn vs healthy	0	12.55898296346	0.8868333797220707	6320.932498144444	0.96845
2	126	124	81	43	Bacteroides__Parabacteroides	Crohn_vs_Healthy	3	1	0.333333333333333	0.653225806451613	0.25625	0.0225630707341655	2.91024494288226	0.275644580877327	1.0	HMP2 / IBDMDB	hmp2	Crohn_vs_Healthy	Crohn vs healthy	2	0.2782961967119676	0.020815224370283814	2.337945140614932	0.1233
2	126	124	81	43	Bacteroides__Escherichia-Shigella	Crohn_vs_Healthy	4	4	1.0	0.653225806451613	inf			0.297057503311659	1.0	HMP2 / IBDMDB	hmp2	Crohn_vs_Healthy	Crohn vs healthy	0	10.337918591456724	0.6823480160041961	5345.815825671948	0.94675
2	126	124	81	43	Bacteroides__Roseburia	Crohn_vs_Healthy	4	4	1.0	0.653225806451613	inf			0.297057503311659	1.0	HMP2 / IBDMDB	hmp2	Crohn_vs_Healthy	Crohn vs healthy	0	10.170575088439884	0.6969850346339378	4370.176040946755	0.94805
2	126	124	81	43	Faecalibacterium__Bacteroides	Crohn_vs_Healthy	12	6	0.5	0.653225806451613	0.493333333333333	0.148863153845431	1.63490945536788	0.33837410376426	1.0	HMP2 / IBDMDB	hmp2	Crohn_vs_Healthy	Crohn vs healthy	6	0.4928313148916787	0.14782140116821135	1.6169353032768083	0.12175
2	126	124	81	43	Faecalibacterium__Bifidobacterium	Crohn_vs_Healthy	1	0	0.0	0.653225806451613	0.0			0.346774193548387	1.0	HMP2 / IBDMDB	hmp2	Crohn_vs_Healthy	Crohn vs healthy	1	0.10173187947743875	0.00024073616417683754	3.0079071463133924	0.09555
2	126	124	81	43	Unassigned__Bacteroides	Crohn_vs_Healthy	1	0	0.0	0.653225806451613	0.0			0.346774193548387	1.0	HMP2 / IBDMDB	hmp2	Crohn_vs_Healthy	Crohn vs healthy	1	0.099430856381837	0.00021479302597363648	3.0958074915549796	0.0964
2	126	124	81	43	Bacteroides__Prevotella_7	Crohn_vs_Healthy	2	2	1.0	0.653225806451613	inf			0.543273013375295	1.0	HMP2 / IBDMDB	hmp2	Crohn_vs_Healthy	Crohn vs healthy	0	5.340423728692526	0.2643088569152729	2640.234017163038	0.84105
2	126	124	81	43	Escherichia-Shigella__Unassigned	Crohn_vs_Healthy	2	2	1.0	0.653225806451613	inf			0.543273013375295	1.0	HMP2 / IBDMDB	hmp2	Crohn_vs_Healthy	Crohn vs healthy	0	5.148669125258074	0.27280362110485	2455.429828936842	0.84055
2	126	124	81	43	Bacteroides__[Ruminococcus]_torques_group	Crohn_vs_Healthy	3	3	1.0	0.653225806451613	inf			0.55076034102488	1.0	HMP2 / IBDMDB	hmp2	Crohn_vs_Healthy	Crohn vs healthy	0	7.883412713255361	0.4636156661555006	3622.748891046977	0.9076
2	126	124	81	43	Lachnospiraceae__Bacteroides	Crohn_vs_Healthy	3	3	1.0	0.653225806451613	inf			0.55076034102488	1.0	HMP2 / IBDMDB	hmp2	Crohn_vs_Healthy	Crohn vs healthy	0	7.621074799757883	0.45274283271669297	3401.21162045077	0.907
2	126	124	81	43	Pasteurellaceae__Streptococcus	Crohn_vs_Healthy	3	3	1.0	0.653225806451613	inf			0.55076034102488	1.0	HMP2 / IBDMDB	hmp2	Crohn_vs_Healthy	Crohn vs healthy	0	7.697916360150993	0.4690977518706617	3188.9566306335055	0.904
2	126	124	81	43	Lachnospiraceae__Faecalibacterium	Crohn_vs_Healthy	5	4	0.8	0.653225806451613	2.18181818181818	0.236168979907663	20.156459922779	0.657810562791679	1.0	HMP2 / IBDMDB	hmp2	Crohn_vs_Healthy	Crohn vs healthy	1	1.9622879365437629	0.3071915878834999	24.487853125804055	0.751
2	126	124	81	43	Bacteroides__Lachnospiraceae	Crohn_vs_Healthy	17	12	0.705882352941177	0.653225806451613	1.32173913043478	0.433030373953569	4.03434593507248	0.785904930647877	1.0	HMP2 / IBDMDB	hmp2	Crohn_vs_Healthy	Crohn vs healthy	5	1.309069582783954	0.4524741148762429	4.1616359668400795	0.68215
2	126	124	81	43	Akkermansia__Bacteroides	Crohn_vs_Healthy	3	2	0.666666666666667	0.653225806451613	1.06329113924051	0.0936551324130517	12.0718215612689	1.0	1.0	HMP2 / IBDMDB	hmp2	Crohn_vs_Healthy	Crohn vs healthy	1	0.9823149406343945	0.1124419516568402	12.923852238043365	0.49345
2	126	124	81	43	Bacteroides__Akkermansia	Crohn_vs_Healthy	1	1	1.0	0.653225806451613	inf			1.0	1.0	HMP2 / IBDMDB	hmp2	Crohn_vs_Healthy	Crohn vs healthy	0	2.820914065747515	0.0946966768769074	1632.1065042873665	0.7111
2	126	124	81	43	Bacteroides__Alistipes	Crohn_vs_Healthy	2	1	0.5	0.653225806451613	0.525	0.0320241926669844	8.60677434919874	1.0	1.0	HMP2 / IBDMDB	hmp2	Crohn_vs_Healthy	Crohn vs healthy	1	0.5295475692401574	0.0335795934783595	8.224474072396104	0.30835
2	126	124	81	43	Bacteroides__Blautia	Crohn_vs_Healthy	1	1	1.0	0.653225806451613	inf			1.0	1.0	HMP2 / IBDMDB	hmp2	Crohn_vs_Healthy	Crohn vs healthy	0	2.8276633129024615	0.09352683800189407	1380.767784876133	0.70745
2	126	124	81	43	Escherichia-Shigella__Bacteroides	Crohn_vs_Healthy	3	2	0.666666666666667	0.653225806451613	1.06329113924051	0.0936551324130517	12.0718215612689	1.0	1.0	HMP2 / IBDMDB	hmp2	Crohn_vs_Healthy	Crohn vs healthy	1	0.9710171763103522	0.10909433827737068	12.999735216015397	0.49005
2	126	124	81	43	Escherichia-Shigella__Lachnospiraceae	Crohn_vs_Healthy	2	1	0.5	0.653225806451613	0.525	0.0320241926669844	8.60677434919874	1.0	1.0	HMP2 / IBDMDB	hmp2	Crohn_vs_Healthy	Crohn vs healthy	1	0.5221190400970082	0.033724166514391196	8.115641106226184	0.30795
2	126	124	81	43	Faecalibacterium__Lachnospiraceae	Crohn_vs_Healthy	3	2	0.666666666666667	0.653225806451613	1.06329113924051	0.0936551324130517	12.0718215612689	1.0	1.0	HMP2 / IBDMDB	hmp2	Crohn_vs_Healthy	Crohn vs healthy	1	0.9739704501164058	0.11162873239364397	13.747091525561252	0.4896
2	126	124	81	43	Staphylococcus__Streptococcus	Crohn_vs_Healthy	1	1	1.0	0.653225806451613	inf			1.0	1.0	HMP2 / IBDMDB	hmp2	Crohn_vs_Healthy	Crohn vs healthy	0	2.8289125475905186	0.08985212329944156	1361.7772024825529	0.7089
2	126	124	81	43	uncultured_11__Bacteroides	Crohn_vs_Healthy	1	1	1.0	0.653225806451613	inf			1.0	1.0	HMP2 / IBDMDB	hmp2	Crohn_vs_Healthy	Crohn vs healthy	0	2.7215504467493123	0.08485265536225302	1490.741052481478	0.7051
2	166	164	121	43	Bacteroides__Faecalibacterium	IBD_vs_Healthy	50	28	0.56	0.73780487804878	0.287390029325513	0.138196937356254	0.597647317919971	0.0009714809108759	0.0272014655045266	HMP2 / IBDMDB	hmp2	IBD_vs_Healthy	IBD vs healthy	22	0.2868239980237841	0.13769314870474086	0.5959664941088096	0.00045
2	166	164	121	43	Bacteroides__[Ruminococcus]_torques_group	IBD_vs_Healthy	7	7	1.0	0.73780487804878	inf			0.19141759635026	1.0	HMP2 / IBDMDB	hmp2	IBD_vs_Healthy	IBD vs healthy	0	11.978808152600017	0.8604329344698031	6616.368724308408	0.96505
2	166	164	121	43	Faecalibacterium__Bifidobacterium	IBD_vs_Healthy	1	0	0.0	0.73780487804878	0.0			0.26219512195122	1.0	HMP2 / IBDMDB	hmp2	IBD_vs_Healthy	IBD vs healthy	1	0.06826030835945943	0.00013498488065752937	1.9200711289783927	0.05975
2	166	164	121	43	Unassigned__Bacteroides	IBD_vs_Healthy	1	0	0.0	0.73780487804878	0.0			0.26219512195122	1.0	HMP2 / IBDMDB	hmp2	IBD_vs_Healthy	IBD vs healthy	1	0.06809062708418359	0.00012698170185807328	2.040092017621726	0.0601
2	166	164	121	43	Bacteroides__Parabacteroides	IBD_vs_Healthy	4	2	0.5	0.73780487804878	0.34453781512605	0.0470083555623602	2.52521715834878	0.281313920990192	1.0	HMP2 / IBDMDB	hmp2	IBD_vs_Healthy	IBD vs healthy	2	0.3436405350518966	0.04703118190758679	2.593284305024242	0.14155
2	166	164	121	43	Bacteroides__Roseburia	IBD_vs_Healthy	5	5	1.0	0.73780487804878	inf			0.327316025616467	1.0	HMP2 / IBDMDB	hmp2	IBD_vs_Healthy	IBD vs healthy	0	8.349032283000973	0.6021504886765048	4113.676670244187	0.92715
2	166	164	121	43	Bacteroides__Sutterella	IBD_vs_Healthy	5	5	1.0	0.73780487804878	inf			0.327316025616467	1.0	HMP2 / IBDMDB	hmp2	IBD_vs_Healthy	IBD vs healthy	0	8.49829690211591	0.5958970132704381	4342.757926465123	0.9311
2	166	164	121	43	Lachnospiraceae__Bacteroides	IBD_vs_Healthy	6	6	1.0	0.73780487804878	inf			0.341616686233849	1.0	HMP2 / IBDMDB	hmp2	IBD_vs_Healthy	IBD vs healthy	0	10.041309746231933	0.7329984025977159	5052.299414902858	0.9513
2	166	164	121	43	Bacteroides__Alistipes	IBD_vs_Healthy	2	1	0.5	0.73780487804878	0.35	0.0214106720110687	5.72144582555238	0.456830764626665	1.0	HMP2 / IBDMDB	hmp2	IBD_vs_Healthy	IBD vs healthy	1	0.348783542274839	0.021758609852050675	5.655675206005381	0.20945
2	166	164	121	43	Escherichia-Shigella__Lachnospiraceae	IBD_vs_Healthy	2	1	0.5	0.73780487804878	0.35	0.0214106720110687	5.72144582555238	0.456830764626665	1.0	HMP2 / IBDMDB	hmp2	IBD_vs_Healthy	IBD vs healthy	1	0.35064638489573585	0.022338859223350077	5.248273862950204	0.2058
2	166	164	121	43	Pasteurellaceae__Streptococcus	IBD_vs_Healthy	3	3	1.0	0.73780487804878	inf			0.567476349610122	1.0	HMP2 / IBDMDB	hmp2	IBD_vs_Healthy	IBD vs healthy	0	5.220852869436085	0.3034591592137312	2279.59829279174	0.8462
2	166	164	121	43	Bacteroides__Enterobacteriaceae	IBD_vs_Healthy	4	4	1.0	0.73780487804878	inf			0.573744808311424	1.0	HMP2 / IBDMDB	hmp2	IBD_vs_Healthy	IBD vs healthy	0	6.6451187368178415	0.4333571330354668	3633.977760436707	0.89455
2	166	164	121	43	Bacteroides__Escherichia-Shigella	IBD_vs_Healthy	4	4	1.0	0.73780487804878	inf			0.573744808311424	1.0	HMP2 / IBDMDB	hmp2	IBD_vs_Healthy	IBD vs healthy	0	6.708546345984404	0.44719829129125777	3279.355999017555	0.89815
2	166	164	121	43	Faecalibacterium__Bacteroides	IBD_vs_Healthy	19	13	0.68421052631579	0.73780487804878	0.742283950617284	0.263177039604306	2.09359245081723	0.584516974147565	1.0	HMP2 / IBDMDB	hmp2	IBD_vs_Healthy	IBD vs healthy	6	0.7343650395308675	0.2723051517877783	2.230825648322735	0.28465
2	166	164	121	43	Bacteroides__Lachnospiraceae	IBD_vs_Healthy	22	17	0.772727272727273	0.73780487804878	1.24230769230769	0.428639470292279	3.6005279712447	0.798994789185641	1.0	HMP2 / IBDMDB	hmp2	IBD_vs_Healthy	IBD vs healthy	5	1.2128684668631107	0.45315590233725495	3.78176810492815	0.6442
2	166	164	121	43	Akkermansia__Bacteroides	IBD_vs_Healthy	3	2	0.666666666666667	0.73780487804878	0.705882352941177	0.0623840652979499	7.98713411532265	1.0	1.0	HMP2 / IBDMDB	hmp2	IBD_vs_Healthy	IBD vs healthy	1	0.6533562487137268	0.07205184758142885	8.898203206917687	0.3498
2	166	164	121	43	Bacteroides__Akkermansia	IBD_vs_Healthy	2	2	1.0	0.73780487804878	inf			1.0	1.0	HMP2 / IBDMDB	hmp2	IBD_vs_Healthy	IBD vs healthy	0	3.3997094329778506	0.17025036189379952	1804.8516495299518	0.76205
2	166	164	121	43	Bacteroides__Blautia	IBD_vs_Healthy	1	1	1.0	0.73780487804878	inf			1.0	1.0	HMP2 / IBDMDB	hmp2	IBD_vs_Healthy	IBD vs healthy	0	1.8556098571720163	0.05961312483394769	974.2038865928296	0.62375
2	166	164	121	43	Bacteroides__Prevotella_7	IBD_vs_Healthy	2	2	1.0	0.73780487804878	inf			1.0	1.0	HMP2 / IBDMDB	hmp2	IBD_vs_Healthy	IBD vs healthy	0	3.5632246828352883	0.17690859594913186	1470.396854694628	0.76895
2	166	164	121	43	Escherichia-Shigella__Bacteroides	IBD_vs_Healthy	3	2	0.666666666666667	0.73780487804878	0.705882352941177	0.0623840652979499	7.98713411532265	1.0	1.0	HMP2 / IBDMDB	hmp2	IBD_vs_Healthy	IBD vs healthy	1	0.6510270725601429	0.07423647540722887	9.264812146741082	0.35425
2	166	164	121	43	Escherichia-Shigella__Faecalibacterium	IBD_vs_Healthy	2	2	1.0	0.73780487804878	inf			1.0	1.0	HMP2 / IBDMDB	hmp2	IBD_vs_Healthy	IBD vs healthy	0	3.451408071625525	0.17380299965972867	1707.2740205839136	0.7636
2	166	164	121	43	Escherichia-Shigella__Unassigned	IBD_vs_Healthy	2	2	1.0	0.73780487804878	inf			1.0	1.0	HMP2 / IBDMDB	hmp2	IBD_vs_Healthy	IBD vs healthy	0	3.4531256280655374	0.1732681355787867	1632.5422914018657	0.76295
2	166	164	121	43	Faecalibacterium__Lachnospiraceae	IBD_vs_Healthy	4	3	0.75	0.73780487804878	1.06779661016949	0.108083460594346	10.5491589038657	1.0	1.0	HMP2 / IBDMDB	hmp2	IBD_vs_Healthy	IBD vs healthy	1	0.9450637960022419	0.13360294224928662	12.55509945386528	0.47865
2	166	164	121	43	Lachnospiraceae__Faecalibacterium	IBD_vs_Healthy	5	4	0.8	0.73780487804878	1.43589743589744	0.156025297008488	13.2145330657801	1.0	1.0	HMP2 / IBDMDB	hmp2	IBD_vs_Healthy	IBD vs healthy	1	1.27940819653965	0.20151915539184415	16.00317992349032	0.59445
2	166	164	121	43	Prevotella_9__Faecalibacterium	IBD_vs_Healthy	2	2	1.0	0.73780487804878	inf			1.0	1.0	HMP2 / IBDMDB	hmp2	IBD_vs_Healthy	IBD vs healthy	0	3.480378835362634	0.17202893458189322	2142.567819905812	0.76365
2	166	164	121	43	Pseudomonas__Bacteroides	IBD_vs_Healthy	1	1	1.0	0.73780487804878	inf			1.0	1.0	HMP2 / IBDMDB	hmp2	IBD_vs_Healthy	IBD vs healthy	0	1.826848728817049	0.0611888026184097	969.6517186047939	0.626
2	166	164	121	43	Staphylococcus__Streptococcus	IBD_vs_Healthy	1	1	1.0	0.73780487804878	inf			1.0	1.0	HMP2 / IBDMDB	hmp2	IBD_vs_Healthy	IBD vs healthy	0	1.8736441078750952	0.060625971017407375	737.9915735976717	0.62585
2	166	164	121	43	uncultured_11__Bacteroides	IBD_vs_Healthy	1	1	1.0	0.73780487804878	inf			1.0	1.0	HMP2 / IBDMDB	hmp2	IBD_vs_Healthy	IBD vs healthy	0	1.8864180678287066	0.061530151480295135	1038.3999404765616	0.62855
2	85	83	40	43	Bacteroides__Faecalibacterium	UC_vs_Healthy	30	8	0.266666666666667	0.481927710843373	0.238636363636364	0.0896817737988007	0.634993172384692	0.0056354869399369	0.112709738798739	HMP2 / IBDMDB	hmp2	UC_vs_Healthy	UC vs healthy	22	0.24098095921536136	0.08716980912109243	0.6182029105014563	0.0018
2	85	83	40	43	Bacteroides__Enterobacteriaceae	UC_vs_Healthy	4	4	1.0	0.481927710843373	inf			0.0497328065650135	0.331552043766756	HMP2 / IBDMDB	hmp2	UC_vs_Healthy	UC vs healthy	0	22.12727268620413	1.3883358638245689	9934.968435521676	0.9887
2	85	83	40	43	Bacteroides__[Ruminococcus]_torques_group	UC_vs_Healthy	4	4	1.0	0.481927710843373	inf			0.0497328065650135	0.331552043766756	HMP2 / IBDMDB	hmp2	UC_vs_Healthy	UC vs healthy	0	21.61257046981823	1.3814208713220109	10835.910279249983	0.988
2	85	83	40	43	Lachnospiraceae__Bacteroides	UC_vs_Healthy	3	3	1.0	0.481927710843373	inf			0.107530392573002	0.53765196286501	HMP2 / IBDMDB	hmp2	UC_vs_Healthy	UC vs healthy	0	16.050966747705974	0.9655832710031276	7959.844988976275	0.97295
2	85	83	40	43	Escherichia-Shigella__Faecalibacterium	UC_vs_Healthy	2	2	1.0	0.481927710843373	inf			0.229209521010873	0.764031736702909	HMP2 / IBDMDB	hmp2	UC_vs_Healthy	UC vs healthy	0	10.795124712930868	0.5206765698064396	5660.8641360286965	0.93045
2	85	83	40	43	Prevotella_9__Faecalibacterium	UC_vs_Healthy	2	2	1.0	0.481927710843373	inf			0.229209521010873	0.764031736702909	HMP2 / IBDMDB	hmp2	UC_vs_Healthy	UC vs healthy	0	10.5748647900622	0.5378925082993004	5427.956263563704	0.9322
2	85	83	40	43	Bacteroides__Akkermansia	UC_vs_Healthy	1	1	1.0	0.481927710843373	inf			0.481927710843373	1.0	HMP2 / IBDMDB	hmp2	UC_vs_Healthy	UC vs healthy	0	5.714952362675389	0.19139620076619981	2663.453537875887	0.83455
2	85	83	40	43	Bacteroides__Roseburia	UC_vs_Healthy	1	1	1.0	0.481927710843373	inf			0.481927710843373	1.0	HMP2 / IBDMDB	hmp2	UC_vs_Healthy	UC vs healthy	0	5.789949363117047	0.1912416538450979	3062.8297469838076	0.8287
2	85	83	40	43	Pseudomonas__Bacteroides	UC_vs_Healthy	1	1	1.0	0.481927710843373	inf			0.481927710843373	1.0	HMP2 / IBDMDB	hmp2	UC_vs_Healthy	UC vs healthy	0	5.740445713412068	0.18477909051268362	3083.636210683537	0.83055
2	85	83	40	43	Faecalibacterium__Bacteroides	UC_vs_Healthy	13	7	0.538461538461538	0.481927710843373	1.30808080808081	0.399085006042948	4.28749608369201	0.766164944627305	1.0	HMP2 / IBDMDB	hmp2	UC_vs_Healthy	UC vs healthy	6	1.2882291359164477	0.40096813622913186	4.285121511853375	0.6691
